Number of points: 1001
                Sun:                                            Mercury:                                        Venus:                                          Earth:                                          Mars:                                           Jupiter:                                        Saturn:                                         Uranus:                                         Neptun:                                         Pluto:                                          
Time            Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    Position_(x)    Position_(y)    Position_(z)    
5.040000e+00    1.080471e-02    1.177337e-02    0.000000e+00    -6.571495e+00   -5.078617e+00   0.000000e+00    -9.236664e-01   1.550906e+00    0.000000e+00    1.579650e+00    1.327584e+00    0.000000e+00    -1.605495e-01   -2.663568e+00   0.000000e+00    -4.637615e+00   2.083088e+00    0.000000e+00    4.568184e+00    8.561897e+00    0.000000e+00    1.784376e+01    7.065754e+00    0.000000e+00    2.950665e+01    5.734039e+00    0.000000e+00    3.920931e+01    5.034079e+00    0.000000e+00    
5.050000e+00    1.082115e-02    1.182694e-02    0.000000e+00    -6.582127e+00   -5.099434e+00   0.000000e+00    -9.737007e-01   1.532033e+00    0.000000e+00    1.547187e+00    1.361177e+00    0.000000e+00    -1.237385e-01   -2.667171e+00   0.000000e+00    -4.649212e+00   2.057414e+00    0.000000e+00    4.550471e+00    8.571991e+00    0.000000e+00    1.783847e+01    7.079104e+00    0.000000e+00    2.950445e+01    5.745276e+00    0.000000e+00    3.920804e+01    5.044013e+00    0.000000e+00    
5.060000e+00    1.083747e-02    1.188059e-02    0.000000e+00    -6.592713e+00   -5.120215e+00   0.000000e+00    -1.023103e+00   1.512119e+00    0.000000e+00    1.514003e+00    1.394165e+00    0.000000e+00    -8.689242e-02   -2.670226e+00   0.000000e+00    -4.660669e+00   2.031678e+00    0.000000e+00    4.532738e+00    8.582048e+00    0.000000e+00    1.783317e+01    7.092450e+00    0.000000e+00    2.950226e+01    5.756512e+00    0.000000e+00    3.920677e+01    5.053947e+00    0.000000e+00    
5.070000e+00    1.085366e-02    1.193431e-02    0.000000e+00    -6.603255e+00   -5.140962e+00   0.000000e+00    -1.071852e+00   1.491195e+00    0.000000e+00    1.480109e+00    1.426530e+00    0.000000e+00    -5.001889e-02   -2.672733e+00   0.000000e+00    -4.671988e+00   2.005882e+00    0.000000e+00    4.514986e+00    8.592068e+00    0.000000e+00    1.782786e+01    7.105792e+00    0.000000e+00    2.950005e+01    5.767747e+00    0.000000e+00    3.920549e+01    5.063881e+00    0.000000e+00    
5.080000e+00    1.086973e-02    1.198809e-02    0.000000e+00    -6.613752e+00   -5.161674e+00   0.000000e+00    -1.119926e+00   1.469291e+00    0.000000e+00    1.445518e+00    1.458255e+00    0.000000e+00    -1.312547e-02   -2.674692e+00   0.000000e+00    -4.683166e+00   1.980024e+00    0.000000e+00    4.497214e+00    8.602050e+00    0.000000e+00    1.782254e+01    7.119130e+00    0.000000e+00    2.949785e+01    5.778981e+00    0.000000e+00    3.920421e+01    5.073814e+00    0.000000e+00    
5.090000e+00    1.088567e-02    1.204196e-02    0.000000e+00    -6.624205e+00   -5.182351e+00   0.000000e+00    -1.167306e+00   1.446440e+00    0.000000e+00    1.410244e+00    1.489321e+00    0.000000e+00    2.378031e-02    -2.676103e+00   0.000000e+00    -4.694204e+00   1.954107e+00    0.000000e+00    4.479422e+00    8.611995e+00    0.000000e+00    1.781721e+01    7.132464e+00    0.000000e+00    2.949564e+01    5.790215e+00    0.000000e+00    3.920292e+01    5.083747e+00    0.000000e+00    
5.100000e+00    1.090148e-02    1.209589e-02    0.000000e+00    -6.634614e+00   -5.202994e+00   0.000000e+00    -1.213976e+00   1.422672e+00    0.000000e+00    1.374299e+00    1.519711e+00    0.000000e+00    6.069092e-02    -2.676968e+00   0.000000e+00    -4.705101e+00   1.928131e+00    0.000000e+00    4.461611e+00    8.621904e+00    0.000000e+00    1.781187e+01    7.145794e+00    0.000000e+00    2.949342e+01    5.801448e+00    0.000000e+00    3.920164e+01    5.093680e+00    0.000000e+00    
5.110000e+00    1.091716e-02    1.214989e-02    0.000000e+00    -6.644979e+00   -5.223602e+00   0.000000e+00    -1.259918e+00   1.398019e+00    0.000000e+00    1.337699e+00    1.549410e+00    0.000000e+00    9.759884e-02    -2.677286e+00   0.000000e+00    -4.715858e+00   1.902097e+00    0.000000e+00    4.443781e+00    8.631774e+00    0.000000e+00    1.780652e+01    7.159121e+00    0.000000e+00    2.949120e+01    5.812679e+00    0.000000e+00    3.920035e+01    5.103612e+00    0.000000e+00    
5.120000e+00    1.093272e-02    1.220396e-02    0.000000e+00    -6.655300e+00   -5.244176e+00   0.000000e+00    -1.305119e+00   1.372512e+00    0.000000e+00    1.300457e+00    1.578399e+00    0.000000e+00    1.344966e-01    -2.677058e+00   0.000000e+00    -4.726473e+00   1.876005e+00    0.000000e+00    4.425931e+00    8.641608e+00    0.000000e+00    1.780116e+01    7.172443e+00    0.000000e+00    2.948898e+01    5.823910e+00    0.000000e+00    3.919906e+01    5.113544e+00    0.000000e+00    
5.130000e+00    1.094814e-02    1.225809e-02    0.000000e+00    -6.665578e+00   -5.264717e+00   0.000000e+00    -1.349566e+00   1.346182e+00    0.000000e+00    1.262590e+00    1.606664e+00    0.000000e+00    1.713767e-01    -2.676285e+00   0.000000e+00    -4.736947e+00   1.849857e+00    0.000000e+00    4.408062e+00    8.651404e+00    0.000000e+00    1.779580e+01    7.185761e+00    0.000000e+00    2.948675e+01    5.835141e+00    0.000000e+00    3.919776e+01    5.123476e+00    0.000000e+00    
5.140000e+00    1.096344e-02    1.231230e-02    0.000000e+00    -6.675813e+00   -5.285223e+00   0.000000e+00    -1.393247e+00   1.319060e+00    0.000000e+00    1.224114e+00    1.634189e+00    0.000000e+00    2.082318e-01    -2.674969e+00   0.000000e+00    -4.747279e+00   1.823654e+00    0.000000e+00    4.390174e+00    8.661162e+00    0.000000e+00    1.779042e+01    7.199075e+00    0.000000e+00    2.948452e+01    5.846370e+00    0.000000e+00    3.919647e+01    5.133407e+00    0.000000e+00    
5.150000e+00    1.097861e-02    1.236657e-02    0.000000e+00    -6.686006e+00   -5.305695e+00   0.000000e+00    -1.436151e+00   1.291176e+00    0.000000e+00    1.185043e+00    1.660958e+00    0.000000e+00    2.450544e-01    -2.673108e+00   0.000000e+00    -4.757469e+00   1.797395e+00    0.000000e+00    4.372266e+00    8.670883e+00    0.000000e+00    1.778503e+01    7.212385e+00    0.000000e+00    2.948228e+01    5.857598e+00    0.000000e+00    3.919517e+01    5.143338e+00    0.000000e+00    
5.160000e+00    1.099365e-02    1.242091e-02    0.000000e+00    -6.696156e+00   -5.326134e+00   0.000000e+00    -1.478271e+00   1.262562e+00    0.000000e+00    1.145397e+00    1.686956e+00    0.000000e+00    2.818372e-01    -2.670706e+00   0.000000e+00    -4.767517e+00   1.771082e+00    0.000000e+00    4.354340e+00    8.680567e+00    0.000000e+00    1.777963e+01    7.225691e+00    0.000000e+00    2.948004e+01    5.868826e+00    0.000000e+00    3.919387e+01    5.153269e+00    0.000000e+00    
5.170000e+00    1.100856e-02    1.247531e-02    0.000000e+00    -6.706263e+00   -5.346538e+00   0.000000e+00    -1.519597e+00   1.233247e+00    0.000000e+00    1.105191e+00    1.712169e+00    0.000000e+00    3.185727e-01    -2.667762e+00   0.000000e+00    -4.777422e+00   1.744716e+00    0.000000e+00    4.336395e+00    8.690213e+00    0.000000e+00    1.777422e+01    7.238993e+00    0.000000e+00    2.947780e+01    5.880053e+00    0.000000e+00    3.919256e+01    5.163199e+00    0.000000e+00    
5.180000e+00    1.102334e-02    1.252978e-02    0.000000e+00    -6.716329e+00   -5.366910e+00   0.000000e+00    -1.560124e+00   1.203260e+00    0.000000e+00    1.064444e+00    1.736583e+00    0.000000e+00    3.552536e-01    -2.664278e+00   0.000000e+00    -4.787184e+00   1.718297e+00    0.000000e+00    4.318431e+00    8.699821e+00    0.000000e+00    1.776880e+01    7.252291e+00    0.000000e+00    2.947555e+01    5.891279e+00    0.000000e+00    3.919126e+01    5.173129e+00    0.000000e+00    
5.190000e+00    1.103799e-02    1.258431e-02    0.000000e+00    -6.726352e+00   -5.387248e+00   0.000000e+00    -1.599847e+00   1.172632e+00    0.000000e+00    1.023173e+00    1.760185e+00    0.000000e+00    3.918726e-01    -2.660255e+00   0.000000e+00    -4.796804e+00   1.691826e+00    0.000000e+00    4.300448e+00    8.709392e+00    0.000000e+00    1.776337e+01    7.265585e+00    0.000000e+00    2.947329e+01    5.902504e+00    0.000000e+00    3.918995e+01    5.183059e+00    0.000000e+00    
5.200000e+00    1.105251e-02    1.263891e-02    0.000000e+00    -6.736334e+00   -5.407552e+00   0.000000e+00    -1.638760e+00   1.141390e+00    0.000000e+00    9.813988e-01    1.782962e+00    0.000000e+00    4.284225e-01    -2.655695e+00   0.000000e+00    -4.806279e+00   1.665304e+00    0.000000e+00    4.282446e+00    8.718925e+00    0.000000e+00    1.775793e+01    7.278875e+00    0.000000e+00    2.947104e+01    5.913728e+00    0.000000e+00    3.918864e+01    5.192988e+00    0.000000e+00    
5.210000e+00    1.106689e-02    1.269356e-02    0.000000e+00    -6.746275e+00   -5.427824e+00   0.000000e+00    -1.676860e+00   1.109562e+00    0.000000e+00    9.391390e-01    1.804901e+00    0.000000e+00    4.648958e-01    -2.650598e+00   0.000000e+00    -4.815611e+00   1.638732e+00    0.000000e+00    4.264426e+00    8.728421e+00    0.000000e+00    1.775249e+01    7.292161e+00    0.000000e+00    2.946877e+01    5.924951e+00    0.000000e+00    3.918733e+01    5.202917e+00    0.000000e+00    
5.220000e+00    1.108115e-02    1.274828e-02    0.000000e+00    -6.756175e+00   -5.448062e+00   0.000000e+00    -1.714145e+00   1.077177e+00    0.000000e+00    8.964135e-01    1.825991e+00    0.000000e+00    5.012855e-01    -2.644966e+00   0.000000e+00    -4.824799e+00   1.612111e+00    0.000000e+00    4.246388e+00    8.737879e+00    0.000000e+00    1.774703e+01    7.305443e+00    0.000000e+00    2.946651e+01    5.936174e+00    0.000000e+00    3.918601e+01    5.212846e+00    0.000000e+00    
5.230000e+00    1.109527e-02    1.280306e-02    0.000000e+00    -6.766033e+00   -5.468268e+00   0.000000e+00    -1.750614e+00   1.044261e+00    0.000000e+00    8.532422e-01    1.846220e+00    0.000000e+00    5.375843e-01    -2.638801e+00   0.000000e+00    -4.833843e+00   1.585441e+00    0.000000e+00    4.228331e+00    8.747299e+00    0.000000e+00    1.774156e+01    7.318721e+00    0.000000e+00    2.946424e+01    5.947395e+00    0.000000e+00    3.918469e+01    5.222775e+00    0.000000e+00    
5.240000e+00    1.110926e-02    1.285790e-02    0.000000e+00    -6.775851e+00   -5.488440e+00   0.000000e+00    -1.786266e+00   1.010841e+00    0.000000e+00    8.096454e-01    1.865577e+00    0.000000e+00    5.737849e-01    -2.632105e+00   0.000000e+00    -4.842742e+00   1.558724e+00    0.000000e+00    4.210256e+00    8.756681e+00    0.000000e+00    1.773608e+01    7.331994e+00    0.000000e+00    2.946196e+01    5.958616e+00    0.000000e+00    3.918337e+01    5.232703e+00    0.000000e+00    
5.250000e+00    1.112312e-02    1.291279e-02    0.000000e+00    -6.785629e+00   -5.508580e+00   0.000000e+00    -1.821100e+00   9.769417e-01    0.000000e+00    7.656437e-01    1.884054e+00    0.000000e+00    6.098803e-01    -2.624879e+00   0.000000e+00    -4.851496e+00   1.531959e+00    0.000000e+00    4.192162e+00    8.766026e+00    0.000000e+00    1.773059e+01    7.345264e+00    0.000000e+00    2.945968e+01    5.969836e+00    0.000000e+00    3.918205e+01    5.242630e+00    0.000000e+00    
5.260000e+00    1.113685e-02    1.296775e-02    0.000000e+00    -6.795366e+00   -5.528687e+00   0.000000e+00    -1.855118e+00   9.425894e-01    0.000000e+00    7.212579e-01    1.901640e+00    0.000000e+00    6.458633e-01    -2.617124e+00   0.000000e+00    -4.860106e+00   1.505148e+00    0.000000e+00    4.174050e+00    8.775333e+00    0.000000e+00    1.772509e+01    7.358530e+00    0.000000e+00    2.945740e+01    5.981055e+00    0.000000e+00    3.918072e+01    5.252558e+00    0.000000e+00    
5.270000e+00    1.115044e-02    1.302276e-02    0.000000e+00    -6.805064e+00   -5.548762e+00   0.000000e+00    -1.888322e+00   9.078084e-01    0.000000e+00    6.765094e-01    1.918326e+00    0.000000e+00    6.817268e-01    -2.608843e+00   0.000000e+00    -4.868570e+00   1.478292e+00    0.000000e+00    4.155920e+00    8.784602e+00    0.000000e+00    1.771959e+01    7.371791e+00    0.000000e+00    2.945511e+01    5.992273e+00    0.000000e+00    3.917939e+01    5.262485e+00    0.000000e+00    
5.280000e+00    1.116390e-02    1.307783e-02    0.000000e+00    -6.814722e+00   -5.568804e+00   0.000000e+00    -1.920713e+00   8.726225e-01    0.000000e+00    6.314194e-01    1.934104e+00    0.000000e+00    7.174637e-01    -2.600038e+00   0.000000e+00    -4.876889e+00   1.451392e+00    0.000000e+00    4.137772e+00    8.793833e+00    0.000000e+00    1.771407e+01    7.385048e+00    0.000000e+00    2.945282e+01    6.003491e+00    0.000000e+00    3.917806e+01    5.272411e+00    0.000000e+00    
5.290000e+00    1.117722e-02    1.313295e-02    0.000000e+00    -6.824340e+00   -5.588814e+00   0.000000e+00    -1.952294e+00   8.370551e-01    0.000000e+00    5.860098e-01    1.948968e+00    0.000000e+00    7.530670e-01    -2.590711e+00   0.000000e+00    -4.885062e+00   1.424447e+00    0.000000e+00    4.119606e+00    8.803026e+00    0.000000e+00    1.770854e+01    7.398301e+00    0.000000e+00    2.945052e+01    6.014707e+00    0.000000e+00    3.917673e+01    5.282338e+00    0.000000e+00    
5.300000e+00    1.119042e-02    1.318813e-02    0.000000e+00    -6.833919e+00   -5.608792e+00   0.000000e+00    -1.983069e+00   8.011288e-01    0.000000e+00    5.403024e-01    1.962910e+00    0.000000e+00    7.885297e-01    -2.580863e+00   0.000000e+00    -4.893090e+00   1.397460e+00    0.000000e+00    4.101423e+00    8.812181e+00    0.000000e+00    1.770300e+01    7.411550e+00    0.000000e+00    2.944822e+01    6.025923e+00    0.000000e+00    3.917539e+01    5.292264e+00    0.000000e+00    
5.310000e+00    1.120347e-02    1.324336e-02    0.000000e+00    -6.843458e+00   -5.628737e+00   0.000000e+00    -2.013042e+00   7.648657e-01    0.000000e+00    4.943193e-01    1.975923e+00    0.000000e+00    8.238447e-01    -2.570498e+00   0.000000e+00    -4.900971e+00   1.370430e+00    0.000000e+00    4.083221e+00    8.821298e+00    0.000000e+00    1.769745e+01    7.424795e+00    0.000000e+00    2.944591e+01    6.037137e+00    0.000000e+00    3.917405e+01    5.302190e+00    0.000000e+00    
5.320000e+00    1.121639e-02    1.329865e-02    0.000000e+00    -6.852959e+00   -5.648651e+00   0.000000e+00    -2.042216e+00   7.282872e-01    0.000000e+00    4.480828e-01    1.988003e+00    0.000000e+00    8.590051e-01    -2.559617e+00   0.000000e+00    -4.908706e+00   1.343360e+00    0.000000e+00    4.065002e+00    8.830377e+00    0.000000e+00    1.769189e+01    7.438036e+00    0.000000e+00    2.944360e+01    6.048351e+00    0.000000e+00    3.917271e+01    5.312115e+00    0.000000e+00    
5.330000e+00    1.122918e-02    1.335399e-02    0.000000e+00    -6.862421e+00   -5.668533e+00   0.000000e+00    -2.070597e+00   6.914141e-01    0.000000e+00    4.016151e-01    1.999145e+00    0.000000e+00    8.940040e-01    -2.548222e+00   0.000000e+00    -4.916294e+00   1.316249e+00    0.000000e+00    4.046765e+00    8.839417e+00    0.000000e+00    1.768633e+01    7.451272e+00    0.000000e+00    2.944129e+01    6.059564e+00    0.000000e+00    3.917137e+01    5.322040e+00    0.000000e+00    
5.340000e+00    1.124183e-02    1.340938e-02    0.000000e+00    -6.871845e+00   -5.688382e+00   0.000000e+00    -2.098190e+00   6.542665e-01    0.000000e+00    3.549389e-01    2.009344e+00    0.000000e+00    9.288345e-01    -2.536316e+00   0.000000e+00    -4.923736e+00   1.289098e+00    0.000000e+00    4.028511e+00    8.848420e+00    0.000000e+00    1.768075e+01    7.464505e+00    0.000000e+00    2.943897e+01    6.070776e+00    0.000000e+00    3.917002e+01    5.331965e+00    0.000000e+00    
5.350000e+00    1.125435e-02    1.346482e-02    0.000000e+00    -6.881230e+00   -5.708201e+00   0.000000e+00    -2.125000e+00   6.168639e-01    0.000000e+00    3.080766e-01    2.018598e+00    0.000000e+00    9.634896e-01    -2.523902e+00   0.000000e+00    -4.931030e+00   1.261908e+00    0.000000e+00    4.010239e+00    8.857385e+00    0.000000e+00    1.767516e+01    7.477733e+00    0.000000e+00    2.943665e+01    6.081987e+00    0.000000e+00    3.916867e+01    5.341889e+00    0.000000e+00    
5.360000e+00    1.126673e-02    1.352031e-02    0.000000e+00    -6.890577e+00   -5.727987e+00   0.000000e+00    -2.151033e+00   5.792253e-01    0.000000e+00    2.610509e-01    2.026903e+00    0.000000e+00    9.979627e-01    -2.510982e+00   0.000000e+00    -4.938178e+00   1.234680e+00    0.000000e+00    3.991950e+00    8.866311e+00    0.000000e+00    1.766956e+01    7.490957e+00    0.000000e+00    2.943432e+01    6.093197e+00    0.000000e+00    3.916732e+01    5.351813e+00    0.000000e+00    
5.370000e+00    1.127898e-02    1.357585e-02    0.000000e+00    -6.899887e+00   -5.747742e+00   0.000000e+00    -2.176296e+00   5.413691e-01    0.000000e+00    2.138843e-01    2.034258e+00    0.000000e+00    1.032247e+00    -2.497559e+00   0.000000e+00    -4.945178e+00   1.207415e+00    0.000000e+00    3.973643e+00    8.875200e+00    0.000000e+00    1.766396e+01    7.504177e+00    0.000000e+00    2.943199e+01    6.104407e+00    0.000000e+00    3.916597e+01    5.361737e+00    0.000000e+00    
5.380000e+00    1.129108e-02    1.363144e-02    0.000000e+00    -6.909159e+00   -5.767466e+00   0.000000e+00    -2.200795e+00   5.033130e-01    0.000000e+00    1.665996e-01    2.040660e+00    0.000000e+00    1.066335e+00    -2.483635e+00   0.000000e+00    -4.952031e+00   1.180114e+00    0.000000e+00    3.955320e+00    8.884050e+00    0.000000e+00    1.765834e+01    7.517393e+00    0.000000e+00    2.942966e+01    6.115615e+00    0.000000e+00    3.916461e+01    5.371660e+00    0.000000e+00    
5.390000e+00    1.130306e-02    1.368708e-02    0.000000e+00    -6.918393e+00   -5.787158e+00   0.000000e+00    -2.224536e+00   4.650741e-01    0.000000e+00    1.192192e-01    2.046111e+00    0.000000e+00    1.100221e+00    -2.469214e+00   0.000000e+00    -4.958736e+00   1.152777e+00    0.000000e+00    3.936979e+00    8.892861e+00    0.000000e+00    1.765271e+01    7.530604e+00    0.000000e+00    2.942732e+01    6.126823e+00    0.000000e+00    3.916325e+01    5.381583e+00    0.000000e+00    
5.400000e+00    1.131489e-02    1.374276e-02    0.000000e+00    -6.927590e+00   -5.806819e+00   0.000000e+00    -2.247527e+00   4.266692e-01    0.000000e+00    7.176565e-02    2.050609e+00    0.000000e+00    1.133898e+00    -2.454297e+00   0.000000e+00    -4.965294e+00   1.125406e+00    0.000000e+00    3.918621e+00    8.901635e+00    0.000000e+00    1.764708e+01    7.543812e+00    0.000000e+00    2.942497e+01    6.138030e+00    0.000000e+00    3.916189e+01    5.391506e+00    0.000000e+00    
5.410000e+00    1.132659e-02    1.379849e-02    0.000000e+00    -6.936750e+00   -5.826450e+00   0.000000e+00    -2.269775e+00   3.881142e-01    0.000000e+00    2.426148e-02    2.054155e+00    0.000000e+00    1.167360e+00    -2.438889e+00   0.000000e+00    -4.971703e+00   1.098000e+00    0.000000e+00    3.900246e+00    8.910370e+00    0.000000e+00    1.764143e+01    7.557015e+00    0.000000e+00    2.942263e+01    6.149236e+00    0.000000e+00    3.916053e+01    5.401428e+00    0.000000e+00    
5.420000e+00    1.133815e-02    1.385426e-02    0.000000e+00    -6.945873e+00   -5.846049e+00   0.000000e+00    -2.291286e+00   3.494247e-01    0.000000e+00    -2.327102e-02   2.056751e+00    0.000000e+00    1.200598e+00    -2.422991e+00   0.000000e+00    -4.977964e+00   1.070562e+00    0.000000e+00    3.881855e+00    8.919067e+00    0.000000e+00    1.763577e+01    7.570214e+00    0.000000e+00    2.942027e+01    6.160441e+00    0.000000e+00    3.915916e+01    5.411350e+00    0.000000e+00    
5.430000e+00    1.134958e-02    1.391008e-02    0.000000e+00    -6.954959e+00   -5.865617e+00   0.000000e+00    -2.312069e+00   3.106157e-01    0.000000e+00    -7.080967e-02   2.058398e+00    0.000000e+00    1.233608e+00    -2.406608e+00   0.000000e+00    -4.984077e+00   1.043091e+00    0.000000e+00    3.863446e+00    8.927725e+00    0.000000e+00    1.763010e+01    7.583408e+00    0.000000e+00    2.941792e+01    6.171645e+00    0.000000e+00    3.915779e+01    5.421272e+00    0.000000e+00    
5.440000e+00    1.136086e-02    1.396595e-02    0.000000e+00    -6.964009e+00   -5.885154e+00   0.000000e+00    -2.332131e+00   2.717017e-01    0.000000e+00    -1.183324e-01   2.059100e+00    0.000000e+00    1.266382e+00    -2.389743e+00   0.000000e+00    -4.990041e+00   1.015588e+00    0.000000e+00    3.845021e+00    8.936345e+00    0.000000e+00    1.762443e+01    7.596599e+00    0.000000e+00    2.941556e+01    6.182848e+00    0.000000e+00    3.915642e+01    5.431193e+00    0.000000e+00    
5.450000e+00    1.137201e-02    1.402185e-02    0.000000e+00    -6.973022e+00   -5.904661e+00   0.000000e+00    -2.351479e+00   2.326966e-01    0.000000e+00    -1.658175e-01   2.058860e+00    0.000000e+00    1.298915e+00    -2.372398e+00   0.000000e+00    -4.995856e+00   9.880554e-01    0.000000e+00    3.826579e+00    8.944927e+00    0.000000e+00    1.761874e+01    7.609785e+00    0.000000e+00    2.941319e+01    6.194050e+00    0.000000e+00    3.915505e+01    5.441114e+00    0.000000e+00    
5.460000e+00    1.138302e-02    1.407780e-02    0.000000e+00    -6.981999e+00   -5.924137e+00   0.000000e+00    -2.370122e+00   1.936141e-01    0.000000e+00    -2.132432e-01   2.057682e+00    0.000000e+00    1.331198e+00    -2.354577e+00   0.000000e+00    -5.001523e+00   9.604927e-01    0.000000e+00    3.808121e+00    8.953470e+00    0.000000e+00    1.761305e+01    7.622967e+00    0.000000e+00    2.941082e+01    6.205251e+00    0.000000e+00    3.915367e+01    5.451034e+00    0.000000e+00    
5.470000e+00    1.139390e-02    1.413379e-02    0.000000e+00    -6.990941e+00   -5.943582e+00   0.000000e+00    -2.388068e+00   1.544671e-01    0.000000e+00    -2.605881e-01   2.055570e+00    0.000000e+00    1.363227e+00    -2.336284e+00   0.000000e+00    -5.007041e+00   9.329010e-01    0.000000e+00    3.789646e+00    8.961974e+00    0.000000e+00    1.760734e+01    7.636144e+00    0.000000e+00    2.940845e+01    6.216452e+00    0.000000e+00    3.915229e+01    5.460955e+00    0.000000e+00    
5.480000e+00    1.140463e-02    1.418982e-02    0.000000e+00    -6.999846e+00   -5.962997e+00   0.000000e+00    -2.405324e+00   1.152682e-01    0.000000e+00    -3.078311e-01   2.052529e+00    0.000000e+00    1.394994e+00    -2.317521e+00   0.000000e+00    -5.012410e+00   9.052811e-01    0.000000e+00    3.771155e+00    8.970441e+00    0.000000e+00    1.760162e+01    7.649318e+00    0.000000e+00    2.940607e+01    6.227651e+00    0.000000e+00    3.915091e+01    5.470875e+00    0.000000e+00    
5.490000e+00    1.141523e-02    1.424589e-02    0.000000e+00    -7.008716e+00   -5.982382e+00   0.000000e+00    -2.421897e+00   7.602959e-02    0.000000e+00    -3.549513e-01   2.048566e+00    0.000000e+00    1.426493e+00    -2.298293e+00   0.000000e+00    -5.017629e+00   8.776340e-01    0.000000e+00    3.752648e+00    8.978868e+00    0.000000e+00    1.759590e+01    7.662487e+00    0.000000e+00    2.940369e+01    6.238850e+00    0.000000e+00    3.914953e+01    5.480794e+00    0.000000e+00    
5.500000e+00    1.142568e-02    1.430200e-02    0.000000e+00    -7.017551e+00   -6.001737e+00   0.000000e+00    -2.437798e+00   3.676292e-02    0.000000e+00    -4.019282e-01   2.043687e+00    0.000000e+00    1.457719e+00    -2.278603e+00   0.000000e+00    -5.022700e+00   8.499604e-01    0.000000e+00    3.734124e+00    8.987257e+00    0.000000e+00    1.759016e+01    7.675652e+00    0.000000e+00    2.940130e+01    6.250048e+00    0.000000e+00    3.914814e+01    5.490713e+00    0.000000e+00    
5.510000e+00    1.143600e-02    1.435814e-02    0.000000e+00    -7.026350e+00   -6.021061e+00   0.000000e+00    -2.453032e+00   -2.520500e-03   0.000000e+00    -4.487415e-01   2.037898e+00    0.000000e+00    1.488663e+00    -2.258455e+00   0.000000e+00    -5.027621e+00   8.222611e-01    0.000000e+00    3.715584e+00    8.995607e+00    0.000000e+00    1.758442e+01    7.688813e+00    0.000000e+00    2.939891e+01    6.261245e+00    0.000000e+00    3.914675e+01    5.500632e+00    0.000000e+00    
5.520000e+00    1.144618e-02    1.441432e-02    0.000000e+00    -7.035114e+00   -6.040355e+00   0.000000e+00    -2.467609e+00   -4.180980e-02   0.000000e+00    -4.953712e-01   2.031207e+00    0.000000e+00    1.519322e+00    -2.237852e+00   0.000000e+00    -5.032392e+00   7.945370e-01    0.000000e+00    3.697028e+00    9.003919e+00    0.000000e+00    1.757866e+01    7.701969e+00    0.000000e+00    2.939652e+01    6.272441e+00    0.000000e+00    3.914536e+01    5.510551e+00    0.000000e+00    
5.530000e+00    1.145622e-02    1.447054e-02    0.000000e+00    -7.043844e+00   -6.059620e+00   0.000000e+00    -2.481537e+00   -8.109447e-02   0.000000e+00    -5.417978e-01   2.023622e+00    0.000000e+00    1.549687e+00    -2.216799e+00   0.000000e+00    -5.037013e+00   7.667889e-01    0.000000e+00    3.678457e+00    9.012191e+00    0.000000e+00    1.757289e+01    7.715121e+00    0.000000e+00    2.939412e+01    6.283636e+00    0.000000e+00    3.914397e+01    5.520469e+00    0.000000e+00    
5.540000e+00    1.146612e-02    1.452679e-02    0.000000e+00    -7.052538e+00   -6.078854e+00   0.000000e+00    -2.494823e+00   -1.203644e-01   0.000000e+00    -5.880020e-01   2.015152e+00    0.000000e+00    1.579753e+00    -2.195300e+00   0.000000e+00    -5.041485e+00   7.390176e-01    0.000000e+00    3.659869e+00    9.020426e+00    0.000000e+00    1.756712e+01    7.728269e+00    0.000000e+00    2.939171e+01    6.294830e+00    0.000000e+00    3.914257e+01    5.530386e+00    0.000000e+00    
5.550000e+00    1.147588e-02    1.458308e-02    0.000000e+00    -7.061198e+00   -6.098059e+00   0.000000e+00    -2.507476e+00   -1.596099e-01   0.000000e+00    -6.339651e-01   2.005806e+00    0.000000e+00    1.609515e+00    -2.173357e+00   0.000000e+00    -5.045807e+00   7.112241e-01    0.000000e+00    3.641265e+00    9.028621e+00    0.000000e+00    1.756133e+01    7.741412e+00    0.000000e+00    2.938930e+01    6.306023e+00    0.000000e+00    3.914117e+01    5.540304e+00    0.000000e+00    
5.560000e+00    1.148550e-02    1.463941e-02    0.000000e+00    -7.069824e+00   -6.117233e+00   0.000000e+00    -2.519504e+00   -1.988215e-01   0.000000e+00    -6.796685e-01   1.995592e+00    0.000000e+00    1.638965e+00    -2.150977e+00   0.000000e+00    -5.049979e+00   6.834090e-01    0.000000e+00    3.622646e+00    9.036778e+00    0.000000e+00    1.755554e+01    7.754551e+00    0.000000e+00    2.938689e+01    6.317215e+00    0.000000e+00    3.913977e+01    5.550221e+00    0.000000e+00    
