Number of steps: 1001
  Time            x-coordinate    y-coordinate    velocity (x)    velocity (y)
  1.49000000e+00 -2.76522181e-01 -4.50187226e-01  1.51359167e+00 -8.89691023e+00
  1.50000000e+00 -2.57685062e-01 -5.33130649e-01  2.12870033e+00 -7.78747999e+00
  1.51000000e+00 -2.33948174e-01 -6.05936826e-01  2.54220771e+00 -6.84414565e+00
  1.52000000e+00 -2.06840908e-01 -6.70013562e-01  2.82914367e+00 -6.02408895e+00
  1.53000000e+00 -1.77365301e-01 -7.26418605e-01  3.03129716e+00 -5.29755253e+00
  1.54000000e+00 -1.46214965e-01 -7.75964613e-01  3.17365650e+00 -4.64348856e+00
  1.55000000e+00 -1.13892171e-01 -8.19288376e-01  3.27200257e+00 -4.04662564e+00
  1.56000000e+00 -8.07749131e-02 -8.56897126e-01  3.33673253e+00 -3.49559198e+00
  1.57000000e+00 -4.71575203e-02 -8.89200216e-01  3.37492343e+00 -2.98170910e+00
  1.58000000e+00 -1.32764444e-02 -9.16531308e-01  3.39151036e+00 -2.49820084e+00
  1.59000000e+00  2.06726870e-02 -9.39164233e-01  3.38999063e+00 -2.03966196e+00
  1.60000000e+00  5.45233682e-02 -9.57324547e-01  3.37286066e+00 -1.60169220e+00
  1.61000000e+00  8.81299003e-02 -9.71198077e-01  3.34189517e+00 -1.18063804e+00
  1.62000000e+00  1.21361272e-01 -9.80937308e-01  3.29832922e+00 -7.73405987e-01
  1.63000000e+00  1.54096485e-01 -9.86666196e-01  3.24297825e+00 -3.77324355e-01
  1.64000000e+00  1.86220837e-01 -9.88483795e-01  3.17631667e+00  9.96182399e-03
  1.65000000e+00  2.17622818e-01 -9.86466960e-01  3.09852758e+00  3.90572895e-01
  1.66000000e+00  2.48191388e-01 -9.80672337e-01  3.00953087e+00  7.66460862e-01
  1.67000000e+00  2.77813435e-01 -9.71137743e-01  2.90899411e+00  1.13946496e+00
  1.68000000e+00  3.06371270e-01 -9.57883038e-01  2.79632811e+00  1.51136036e+00
  1.69000000e+00  3.33739998e-01 -9.40910535e-01  2.67066714e+00  1.88390307e+00
  1.70000000e+00  3.59784613e-01 -9.20204976e-01  2.53083249e+00  2.25887371e+00
  1.71000000e+00  3.84356647e-01 -8.95733061e-01  2.37527543e+00  2.63812250e+00
  1.72000000e+00  4.07290122e-01 -8.67442526e-01  2.20199354e+00  3.02361816e+00
  1.73000000e+00  4.28396518e-01 -8.35260698e-01  2.00841025e+00  3.41750327e+00
  1.74000000e+00  4.47458327e-01 -7.99092461e-01  1.79120154e+00  3.82215931e+00
  1.75000000e+00  4.64220549e-01 -7.58817512e-01  1.54604395e+00  4.24028501e+00
  1.76000000e+00  4.78379206e-01 -7.14286761e-01  1.26724156e+00  4.67499164e+00
  1.77000000e+00  4.89565380e-01 -6.65317679e-01  9.47159923e-01  5.12991832e+00
  1.78000000e+00  4.97322404e-01 -6.11688394e-01  5.75340966e-01  5.60936575e+00
  1.79000000e+00  5.01072199e-01 -5.53130364e-01  1.37067589e-01  6.11843246e+00
  1.80000000e+00  5.00063756e-01 -4.89319745e-01 -3.89067779e-01  6.66309277e+00
  1.81000000e+00  4.93290844e-01 -4.19868509e-01 -1.03550321e+00  7.25001870e+00
  1.82000000e+00  4.79353692e-01 -3.44319371e-01 -1.85395975e+00  7.88550704e+00
  1.83000000e+00  4.56211649e-01 -2.62158368e-01 -2.93238441e+00  8.57133257e+00
  1.84000000e+00  4.20706004e-01 -1.72892720e-01 -4.43306220e+00  9.28923476e+00
  1.85000000e+00  3.67550405e-01 -7.63736726e-02 -6.68694320e+00  9.93686585e+00
  1.86000000e+00  2.86967140e-01  2.58445972e-02 -1.04264419e+01  1.00085517e+01
  1.87000000e+00  1.59021566e-01  1.23797362e-01 -1.66296672e+01  6.80966582e+00
  1.88000000e+00 -4.56262039e-02  1.62037914e-01 -1.85768315e+01 -2.88083647e+00
  1.89000000e+00 -2.12515064e-01  6.61806326e-02 -1.28847835e+01 -1.07703872e+01
  1.90000000e+00 -3.03321874e-01 -5.33698310e-02 -7.03112255e+00 -1.15944242e+01
  1.91000000e+00 -3.53137515e-01 -1.65707851e-01 -3.80720584e+00 -1.06827408e+01
